region,year,gov_change,UR_part,age,tenure,GRP,GRP_pc,GRP_pc_growth,GRP_growth,crime_rate,population,unemp_growth,unemp_rate,UR_result,turnout,real_UR_result,life_exp,pop_growth,invest,invest_growth,GRP_prev,GRP_pc_prev,GRP_pc_prev_growth,unemp_rate_prev,unemp_growth_prev,UR_result_prev,turnout_prev,pop_growth_prev,invest_growth_prev,crime_rate_prev,crime_rate_growth_prev,poverty_prev,poverty_prev_growth
Вологодская область,2016,0,1,51,5,"477220,4","403,0578","-0,0001","-0,0035",2169,1184,"-0,0294","6,6","0,3721","0,408","0,1518168","70,24","-0,003367003367",96271,"0,3143695815",478893,"403,1085859","0,2398962267","6,8","0,2142857143","0,5944","0,6163","-0,002518891688","0,09520320584",2458,"0,1978557505","14,5","0,07407407407"
Вологодская область,2017,0,1,52,6,"508767,7","432,2580","0,0724","0,0661",1736,1177,"-0,1970","5,3","0,3721","0,408","0,1518168","71,26","-0,005912162162",117161,"0,2169916174","477220,4","403,0577703","-0,0001260593054","6,6","-0,02941176471","0,3721","0,408","-0,003367003367","0,3143695815",2169,"-0,1175752644","13,8","-0,04827586207"
Вологодская область,2018,0,1,53,7,"582630,4","498,8274","0,1540","0,1452",1530,1168,"-0,0377","5,1","0,7241","0,662","0,4793542","71,43","-0,007646559048",130889,"0,1171720965","508767,7","432,2580289","0,07244683212","5,3","-0,196969697","0,3721","0,408","-0,005912162162","0,2169916174",1736,"-0,1996311664","13,9","0,007246376812"
Вологодская область,2019,0,1,54,8,,,,,17726,1160,"-0,1176","4,5","0,7241","0,662","0,4793542","71,82","-0,006849315068",169345,"0,2938062022","582630,4","498,8273973","0,1540037753","5,1","-0,03773584906","0,7241","0,662","-0,007646559048","0,1171720965","1529,623288","-0,1188805947","13,6","-0,02158273381"
Калининградская область,2000,1,0,61,4,"23290,3","24,3114",,"0,4339",2304,958,"-0,0128","15,4","0,6016","0,6654","0,40030464","63,57","-0,174137931",4771,"-0,9718267442",,"17,0962","-0,9657272233","4,5","-0,1176470588","0,7241","0,662","-0,006849315068","0,2938062022",17726,"10,5884742","12,9","-0,05147058824"
Калининградская область,2001,0,0,63,1,"32327,2","33,8151","0,3909","0,3880",2579,956,"-0,3766","9,6","0,6016","0,6654","0,40030464",,"-0,002087682672",6004,"0,2584363865","23290,3","24,31137787","0,4220340117","15,4","-0,01282051282","0,6016","0,6654","-0,174137931","-0,9718267442",2304,"-0,8700214374","37,7","1,92248062"
Калининградская область,2002,0,0,64,2,"40120,3","42,0548","0,2437","0,2411",2123,954,"-0,2604","7,1","0,6016","0,6654","0,40030464",,"-0,002092050209",8107,"0,350266489","32327,2","33,81506276","0,3909151074","9,6","-0,3766233766","0,6016","0,6654","-0,002087682672","0,2584363865",2579,"0,1193576389","39,1","0,03713527851"
Калининградская область,2003,0,0,65,3,"46757,7","49,3225","0,1728","0,1654",2365,948,"0,0563","7,5","0,3197","0,42","0,134274",,"-0,006289308176",14405,"0,7768595041","40120,3","42,0548218","0,2436712627","7,1","-0,2604166667","0,6016","0,6654","-0,002092050209","0,350266489",2123,"-0,1768127181","39,6","0,01278772379"
Калининградская область,2004,0,0,66,4,"66552,1","70,6498","0,4324","0,4233",2554,942,"-0,1333","6,5","0,6986","0,5419","0,37857134",,"-0,006329113924",20895,"0,4505380076","46757,7","49,32246835","0,1728136333","7,5","0,05633802817","0,3197","0,42","-0,006289308176","0,7768595041",2365,"0,1139896373",28,"-0,2929292929"
Калининградская область,2005,1,0,67,5,"81837,6","87,4333","0,2376","0,2297",2399,936,"0,0154","6,6","0,6986","0,5419","0,37857134","61,48","-0,006369426752",31894,"0,5263938741","66552,1","70,64978769","0,4324057583","6,5","-0,1333333333","0,6986","0,5419","-0,006329113924","0,4505380076",2554,"0,0799154334","25,5","-0,08928571429"
Калининградская область,2006,0,0,43,1,"103138,7","110,4269","0,2630","0,2603",2496,934,"-0,3182","4,5","0,6986","0,5419","0,37857134",,"-0,002136752137",34845,"0,09252523986","81837,6","87,43333333","0,2375597464","6,6","0,01538461538","0,6986","0,5419","-0,006369426752","0,5263938741",2399,"-0,06068911511",20,"-0,2156862745"
Калининградская область,2007,0,0,44,2,"143927,7","153,9334","0,3940","0,3955",2313,935,"-0,2444","3,4","0,5738","0,5711","0,32769718","65,79","0,001070663812",49413,"0,4180800689","103138,7","110,4268737","0,2629836866","4,5","-0,3181818182","0,6986","0,5419","-0,002136752137","0,09252523986",2496,"0,04043351396","14,34","-0,283"
Калининградская область,2008,0,0,45,3,"179266,7","191,3199","0,2429","0,2455",2036,937,"1,5588","8,7","0,6209","0,584","0,3626056",,"0,002139037433",75657,"0,5311152935","143927,7","153,933369","0,3939846695","3,4","-0,2444444444","0,5738","0,5711","0,001070663812","0,4180800689",2313,"-0,07331730769","12,4","-0,1352859135"
Калининградская область,2009,0,0,46,4,"169519,6","180,7245","-0,0554","-0,0544",2108,938,"0,2529","10,9","0,6209","0,584","0,3626056",,"0,001067235859",64486,"-0,1476532244","179266,7","191,3198506","0,2428744453","8,7","1,558823529","0,6209","0,584","0,002139037433","0,5311152935",2036,"-0,1197578902","13,6","0,09677419355"
Калининградская область,2010,1,0,47,5,"195749,1","207,8016","0,1498","0,1547",1791,942,"-0,0275","10,6","0,6209","0,584","0,3626056","68,75","0,004264392324",59429,"-0,0784201222","169519,6","180,7245203","-0,05538019342","10,9","0,2528735632","0,6209","0,584","0,001067235859","-0,1476532244",2108,"0,03536345776","13,1","-0,03676470588"
Калининградская область,2011,0,1,46,1,"241004,8","254,4929","0,2247","0,2312",1609,947,"-0,1321","9,2","0,371","0,546","0,202566","69,9","0,005307855626",66896,"0,1256457285","195749,1","207,8015924","0,1498251154","10,6","-0,02752293578","0,6209","0,584","0,004264392324","-0,0784201222",1791,"-0,1503795066","12,6","-0,03816793893"
Калининградская область,2012,0,1,47,2,"265361,2","277,8651","0,0918","0,1011",1582,955,"-0,1957","7,4","0,5255","0,5929","0,31156895","70,12","0,008447729673",75471,"0,1281840469","241004,8","254,492925","0,2246918907","9,2","-0,1320754717","0,371","0,546","0,005307855626","0,1256457285",1609,"-0,1016192071","12,7","0,007936507937"
Калининградская область,2013,0,1,48,3,"275885,8","286,4858","0,0310","0,0397",1514,963,"-0,2432","5,6","0,5255","0,5929","0,31156895","70,51","0,008376963351",71642,"-0,0507347193","265361,2","277,8651309","0,09183833248","7,4","-0,1956521739","0,5255","0,5929","0,008447729673","0,1281840469",1582,"-0,01678060907","10,8","-0,1496062992"
Калининградская область,2014,0,1,49,4,"314088,3","324,1365","0,1314","0,1385",1612,969,"-0,0357","5,4","0,5255","0,5929","0,31156895","70,28","0,006230529595",65956,"-0,07936685185","275885,8","286,4857736","0,03102455751","5,6","-0,2432432432","0,5255","0,5929","0,008376963351","-0,0507347193",1514,"-0,04298356511","12,7","0,1759259259"
Калининградская область,2015,0,1,50,5,"349818,6","358,4207","0,1058","0,1138",1697,976,"0,0556","5,7","0,5255","0,5929","0,31156895","70,58","0,007223942208",70953,"0,07576262963","314088,3","324,1365325","0,1314227873","5,4","-0,03571428571","0,5255","0,5929","0,006230529595","-0,07936685185",1612,"0,06472919419","12,4","-0,02362204724"
Калининградская область,2016,1,1,51,6,"385499,1","390,9727","0,0908","0,1020",1348,986,"0,0526",6,"0,4339","0,44","0,190916","71,92","0,01024590164",91162,"0,2848223472","349818,6","358,4206967","0,1057707502","5,7","0,05555555556","0,5255","0,5929","0,007223942208","0,07576262963",1697,"0,05272952854","13,6","0,09677419355"
Калининградская область,2017,0,1,31,1,"417287,1","419,3840","0,0727","0,0825",1740,995,"-0,1333","5,2","0,4339","0,44","0,190916","72,62","0,009127789047",131658,"0,4442201795","385499,1","390,9727181","0,0908207077",6,"0,05263157895","0,4339","0,44","0,01024590164","0,2848223472",1348,"-0,2056570418","14,1","0,03676470588"
Калининградская область,2018,0,1,32,2,"460854,9","459,9350","0,0967","0,1044",1371,1002,"-0,0962","4,7","0,7635","0,623","0,4756605","72,92","0,007035175879",160138,"0,2163180361","417287,1","419,3840201","0,07266824701","5,2","-0,1333333333","0,4339","0,44","0,009127789047","0,4442201795",1740,"0,2908011869","13,8","-0,02127659574"
Калининградская область,2019,0,1,33,3,,,,,,1013,"-0,0638","4,4","0,7635","0,623","0,4756605","73,56","0,01097804391",102286,"-0,3612634103","460854,9","459,9350299","0,09669183349","4,7","-0,09615384615","0,7635","0,623","0,007035175879","0,2163180361","1370,658683","-0,2122651249","13,7","-0,007246376812"
Ленинградская область,2000,0,0,55,2,"56001,9","33,3345",,"0,3601",2587,1680,"-0,3356","9,7","0,6653","0,6616","0,44016248","63,04","0,6584402764",11429,"-0,8882642786",,"24,544","-0,9466359412","4,4","-0,06382978723","0,7635","0,623","0,01097804391","-0,3612634103",,,"13,6","-0,007299270073"
Ленинградская область,2001,0,0,56,3,"75858,6","45,3700","0,3611","0,3546",2639,1672,"-0,2887","6,9","0,6653","0,6616","0,44016248",,"-0,004761904762",19250,"0,6843118383","56001,9","33,33446429","0,3581512502","9,7","-0,3356164384","0,6653","0,6616","0,6584402764","-0,8882642786",2587,,"50,9","2,742647059"
Ленинградская область,2002,0,0,57,4,94747,"56,8368","0,2527","0,2490",1885,1667,"0,0145",7,"0,6653","0,6616","0,44016248",,"-0,002990430622",16895,"-0,1223376623","75858,6","45,36997608","0,3610531037","6,9","-0,2886597938","0,6653","0,6616","-0,004761904762","0,6843118383",2639,"0,02010050251","48,1","-0,05500982318"
Ленинградская область,2003,0,0,58,5,"121222,3","72,4148","0,2741","0,2794",1781,1674,"0,2429","8,7","0,381","0,4036","0,1537716",,"0,004199160168",29759,"0,7614087008",94747,"56,83683263","0,2527410757",7,"0,01449275362","0,6653","0,6616","-0,002990430622","-0,1223376623",1885,"-0,2857142857","42,13","-0,1241164241"
Ленинградская область,2004,0,0,59,6,166445,"99,0155","0,3673","0,3731",1931,1681,"-0,2184","6,8","0,771","0,5794","0,4467174",,"0,004181600956",40874,"0,3735004536","121222,3","72,41475508","0,2740814666","8,7","0,2428571429","0,381","0,4036","0,004199160168","0,7614087008",1781,"-0,05517241379","36,8","-0,1265131735"
Ленинградская область,2005,0,1,60,7,"205416,9","121,9091","0,2312","0,2341",2190,1685,"0,0882","7,4","0,771","0,5794","0,4467174","62,43","0,00237953599",49221,"0,2042129471",166445,"99,01546698","0,3673382845","6,8","-0,2183908046","0,771","0,5794","0,004181600956","0,3735004536",1931,"0,084222347","24,4","-0,3369565217"
Ленинградская область,2006,0,1,61,8,"265260,4","156,8660","0,2867","0,2913",2226,1691,"-0,2027","5,9","0,771","0,5794","0,4467174",,"0,003560830861",75350,"0,5308506532","205416,9","121,9091395","0,2312130941","7,4","0,08823529412","0,771","0,5794","0,00237953599","0,2042129471",2190,"0,1341273951","20,5","-0,1598360656"
Ленинградская область,2007,0,1,62,9,"309028,6","182,5331","0,1636","0,1650",2190,1693,"-0,3220",4,"0,5923","0,518","0,3068114","64,58","0,001182732111",74650,"-0,009289980093","265260,4","156,8659965","0,2867451705","5,9","-0,2027027027","0,771","0,5794","0,003560830861","0,5308506532",2226,"0,01643835616","14,3","-0,3024390244"
Ленинградская область,2008,0,1,63,10,"383255,4","225,5770","0,2358","0,2402",1969,1699,"0,5000",6,"0,7019","0,6368","0,44696992",,"0,003544004725",97959,"0,3122438044","309028,6","182,5331364","0,1636246259",4,"-0,3220338983","0,5923","0,518","0,001182732111","-0,009289980093",2190,"-0,01617250674","12,64","-0,1160839161"
Ленинградская область,2009,0,1,64,11,"430395,5","252,4314","0,1190","0,1230",1978,1705,"0,2000","7,2","0,7019","0,6368","0,44696992",,"0,003531489111",112145,"0,1448156882","383255,4","225,5770453","0,2358142183",6,"0,5","0,7019","0,6368","0,003544004725","0,3122438044",1969,"-0,100913242","12,8","0,01265822785"
Ленинградская область,2010,0,1,65,12,"490303,7","285,2261","0,1299","0,1392",1655,1719,"-0,2778","5,2","0,7019","0,6368","0,44696992","68,09","0,008211143695",162912,"0,4526907129","430395,5","252,4313783","0,1190472769","7,2","0,2","0,7019","0,6368","0,003531489111","0,1448156882",1978,"0,004570848146","13,3","0,0390625"
Ленинградская область,2011,0,1,66,13,581712,"335,4740","0,1762","0,1864",1429,1734,"-0,1538","4,4","0,337","0,518","0,174566","69,44","0,00872600349",177089,"0,08702244156","490303,7","285,2261198","0,1299154715","5,2","-0,2777777778","0,7019","0,6368","0,008211143695","0,4526907129",1655,"-0,1632962588","12,8","-0,03759398496"
Ленинградская область,2012,1,1,67,14,"672066,9","383,8189","0,1441","0,1553",1190,1751,"-0,2727","3,2","0,619","0,6324","0,3914556","69,77","0,009803921569",189795,"0,07174923344",581712,"335,4740484","0,1761687486","4,4","-0,1538461538","0,337","0,518","0,00872600349","0,08702244156",1429,"-0,1365558912",13,"0,015625"
Ленинградская область,2013,0,1,49,1,"678718,3","384,7609","0,0025","0,0099",1146,1764,"0,3438","4,3","0,619","0,6324","0,3914556","70,36","0,007424328955",144304,"-0,2396849232","672066,9","383,8189035","0,1441090757","3,2","-0,2727272727","0,619","0,6324","0,009803921569","0,07174923344",1190,"-0,1672498251","11,9","-0,08461538462"
Ленинградская область,2014,0,1,50,2,"703325,6","396,0167","0,0293","0,0363",1102,1776,"0,0465","4,5","0,619","0,6324","0,3914556","70,28","0,006802721088",96343,"-0,3323608493","678718,3","384,760941","0,00245438031","4,3","0,34375","0,619","0,6324","0,007424328955","-0,2396849232",1146,"-0,03697478992","10,7","-0,1008403361"
Ленинградская область,2015,0,1,51,3,"849616,6","477,5810","0,2060","0,2080",1143,1779,"0,1333","5,1","0,619","0,6324","0,3914556","71,23","0,001689189189",127119,"0,3194419937","703325,6","396,0166667","0,02925381561","4,5","0,04651162791","0,619","0,6324","0,006802721088","-0,3323608493",1102,"-0,03839441536","9,8","-0,08411214953"
Ленинградская область,2016,0,1,52,4,"916452,6","511,4133","0,0708","0,0787",982,1792,"-0,0980","4,6","0,5004","0,441","0,2206764","71,7","0,00730747611",147986,"0,1641532737","849616,6","477,5810006","0,2059618717","5,1","0,1333333333","0,619","0,6324","0,001689189189","0,3194419937",1143,"0,03720508167","10,3","0,05102040816"
Ленинградская область,2017,0,1,53,5,"963804,1","531,3143","0,0389","0,0517",1021,1814,"0,0000","4,6","0,5004","0,441","0,2206764","72,54","0,01227678571",187298,"0,2656467504","916452,6","511,4132813","0,07084092677","4,6","-0,09803921569","0,5004","0,441","0,00730747611","0,1641532737",982,"-0,1408573928","9,7","-0,05825242718"
Ленинградская область,2018,0,1,54,6,"1104435,9","597,6385","0,1248","0,1459",1173,1848,"-0,1087","4,1","0,7901","0,6689","0,52849789","73,07","0,01874310915",279196,"0,4906512616","963804,1","531,3142778","0,03891372657","4,6",0,"0,5004","0,441","0,01227678571","0,2656467504",1021,"0,03971486762",9,"-0,07216494845"
Ленинградская область,2019,0,1,55,7,,,,,24313,1876,"-0,0488","3,9","0,7901","0,6689","0,52849789","73,64","0,01515151515",225110,"-0,1937205404","1104435,9","597,638474","0,1248304421","4,1","-0,1086956522","0,7901","0,6689","0,01874310915","0,4906512616","1172,997835","0,1488715333","8,4","-0,06666666667"
Мурманская область,2000,0,0,55,4,55135,"59,7346",,"0,3131",1817,923,"-0,2195","12,8","0,6589","0,6899","0,45457511","64,51","-0,5079957356",7714,"-0,9657323086",,"42338,7","69,84333061","3,9","-0,0487804878","0,7901","0,6689","0,01515151515","-0,1937205404",24313,"19,72723347","8,8","0,04761904762"
Мурманская область,2001,0,0,56,5,"57569,3","63,5423","0,0637","0,0442",1975,906,"0,0000","12,8","0,6589","0,6899","0,45457511",,"-0,01841820152",11678,"0,5138708841",55135,"59,73456121","-0,9985891262","12,8","-0,2195121951","0,6589","0,6899","-0,5079957356","-0,9657323086",1817,"-0,9252663184","24,9","1,829545455"
Мурманская область,2002,0,0,57,6,"68445,4","76,9049","0,2103","0,1889",1728,890,"-0,2031","10,2","0,6589","0,6899","0,45457511",,"-0,01766004415",11112,"-0,04846720329","57569,3","63,54227373","0,06374387691","12,8",0,"0,6589","0,6899","-0,01841820152","0,5138708841",1975,"0,08695652174","22,3","-0,1044176707"
Мурманская область,2003,0,0,58,7,"80604,1","92,3300","0,2006","0,1776",1678,873,"-0,0196",10,"0,3919","0,4687","0,18368353",,"-0,0191011236",14954,"0,3457523398","68445,4","76,90494382","0,2102957497","10,2","-0,203125","0,6589","0,6899","-0,01766004415","-0,04846720329",1728,"-0,1250632911","22,6","0,0134529148"
Мурманская область,2004,0,1,59,8,124972,"145,8250","0,5794","0,5504",1607,857,"0,1000",11,"0,7404","0,5761","0,42654444",,"-0,01832760596",17115,"0,1445098301","80604,1","92,33001145","0,2005731604",10,"-0,01960784314","0,3919","0,4687","-0,0191011236","0,3457523398",1678,"-0,02893518519","21,2","-0,06194690265"
Мурманская область,2005,0,1,60,9,"132870,2","158,3673","0,0860","0,0632",2102,839,"-0,1200","8,8","0,7404","0,5761","0,42654444","63,83","-0,02100350058",23600,"0,3789073912",124972,"145,8249708","0,5793886357",11,"0,1","0,7404","0,5761","-0,01832760596","0,1445098301",1607,"-0,04231227652","19,8","-0,06603773585"
Мурманская область,2006,0,1,61,10,158127,"191,9017","0,2118","0,1901",2524,824,"-0,2386","6,7","0,7404","0,5761","0,42654444",,"-0,0178784267",29409,"0,2461440678","132870,2","158,3673421","0,08600976345","8,8","-0,12","0,7404","0,5761","-0,02100350058","0,3789073912",2102,"0,3080273802","19,7","-0,005050505051"
Мурманская область,2007,0,1,62,11,"191584,6","235,0731","0,2250","0,2116",2437,815,"-0,0299","6,5","0,5511","0,5811","0,32024421","66,72","-0,0109223301",32837,"0,1165629569",158127,"191,901699","0,2117504564","6,7","-0,2386363636","0,7404","0,5761","-0,0178784267","0,2461440678",2524,"0,2007611798","18,3","-0,07106598985"
Мурманская область,2008,0,1,63,12,"213733,5","265,1780","0,1281","0,1156",2248,806,"0,0769",7,"0,6526","0,68","0,443768",,"-0,01104294479",57807,"0,7604226939","191584,6","235,0731288","0,2249663761","6,5","-0,02985074627","0,5511","0,5811","-0,0109223301","0,1165629569",2437,"-0,03446909667","15,5","-0,1530054645"
Мурманская область,2009,1,1,64,13,"202235,5","252,7944","-0,0467","-0,0538",1958,800,"0,0857","7,6","0,6526","0,68","0,443768",,"-0,007444168734",51980,"-0,1008009411","213733,5","265,1780397","0,1280661512",7,"0,07692307692","0,6526","0,68","-0,01104294479","0,7604226939",2248,"-0,07755437013","14,7","-0,05161290323"
Мурманская область,2010,0,1,47,1,"233438,9","294,0037","0,1630","0,1543",2109,794,"0,1711","8,9","0,6526","0,68","0,443768","68,43","-0,0075",48450,"-0,0679107349","202235,5","252,794375","-0,04669943528","7,6","0,08571428571","0,6526","0,68","-0,007444168734","-0,1008009411",1958,"-0,1290035587","14,4","-0,02040816327"
Мурманская область,2011,0,1,48,2,"263811,7","334,7864","0,1387","0,1301",2019,788,"-0,0112","8,8","0,32","0,518","0,16576","68,93","-0,007556675063",70757,"0,4604127967","233438,9","294,0036524","0,1630150093","8,9","0,1710526316","0,6526","0,68","-0,0075","-0,0679107349",2109,"0,0771195097",13,"-0,09722222222"
Мурманская область,2012,1,1,49,3,"283846,2","363,9054","0,0870","0,0759",1834,780,"-0,1250","7,7","0,6005","0,6043","0,36288215","69,81","-0,01015228426",92389,"0,305722402","263811,7","334,7864213","0,1387151778","8,8","-0,01123595506","0,32","0,518","-0,007556675063","0,4604127967",2019,"-0,0426742532","13,6","0,04615384615"
Мурманская область,2013,0,1,51,1,"306578,7","397,6377","0,0927","0,0801",1716,771,"-0,0649","7,2","0,6005","0,6043","0,36288215","70,46","-0,01153846154",90984,"-0,01520743811","283846,2","363,9053846","0,086977731","7,7","-0,125","0,6005","0,6043","-0,01015228426","0,305722402",1834,"-0,09162951956","11,1","-0,1838235294"
Мурманская область,2014,0,1,52,2,"328291,8","428,5794","0,0778","0,0708",1676,766,"-0,0694","6,7","0,6005","0,6043","0,36288215","69,97","-0,006485084306",111680,"0,2274685659","306578,7","397,6377432","0,09269540931","7,2","-0,06493506494","0,6005","0,6043","-0,01153846154","-0,01520743811",1716,"-0,06434023991",11,"-0,009009009009"
Мурманская область,2015,0,1,53,3,"401582,7","527,0114","0,2297","0,2232",2428,762,"0,1642","7,8","0,6005","0,6043","0,36288215","70,24","-0,005221932115",131399,"0,1765669771","328291,8","428,5793734","0,0778136148","6,7","-0,06944444444","0,6005","0,6043","-0,006485084306","0,2274685659",1676,"-0,02331002331",11,0
Мурманская область,2016,0,1,54,4,"432362,8","571,1530","0,0838","0,0766",1982,757,"-0,0128","7,7","0,4198","0,397","0,1666606","70,94","-0,00656167979",112508,"-0,1437682174","401582,7","527,0114173","0,2296705116","7,8","0,1641791045","0,6005","0,6043","-0,005221932115","0,1765669771",2428,"0,4486873508","12,7","0,1545454545"
Мурманская область,2017,0,1,55,5,"442609,6","587,0154","0,0278","0,0237",1690,754,"-0,0909",7,"0,4198","0,397","0,1666606","71,67","-0,003963011889",149909,"0,3324296939","432362,8","571,1529723","0,08375825169","7,7","-0,01282051282","0,4198","0,397","-0,00656167979","-0,1437682174",1982,"-0,1836902801",12,"-0,05511811024"
Мурманская область,2018,0,1,56,6,"482547,9","645,1175","0,0990","0,0902",1616,748,"-0,0286","6,8","0,7637","0,6636","0,50679132","71,68","-0,007957559682",207436,"0,3837461393","442609,6","587,0153846","0,02777261632",7,"-0,09090909091","0,4198","0,397","-0,003963011889","0,3324296939",1690,"-0,1473259334","11,3","-0,05833333333"
Мурманская область,2019,1,1,57,7,,,,,12117,741,"-0,2059","5,4","0,7637","0,6636","0,50679132","71,75","-0,00935828877",230098,"0,1092481536","482547,9","645,1175134","0,09897888586","6,8","-0,02857142857","0,7637","0,6636","-0,007957559682","0,3837461393","1615,641711","-0,04399898744","9,9","-0,1238938053"
Новгородская область,2000,0,0,40,9,"20965,5","29,5289",,"0,2859",2517,710,"-0,4468","7,8","0,6473","0,7056","0,45673488","62,81","-0,04183535762",6673,"-0,9709993133",,"22,2721","-0,9654759024","5,4","-0,2058823529","0,7637","0,6636","-0,00935828877","0,1092481536",12117,"6,499806372","10,6","0,07070707071"
Новгородская область,2001,0,0,41,10,27501,"39,2311","0,3286","0,3117",2411,701,"-0,1795","6,4","0,6473","0,7056","0,45673488",,"-0,01267605634",11275,"0,6896448374","20965,5","29,52887324","0,325823485","7,8","-0,4468085106","0,6473","0,7056","-0,04183535762","-0,9709993133",2517,"-0,7922753157","34,2","2,226415094"
Новгородская область,2002,0,0,42,11,"31466,8","45,4723","0,1591","0,1442",1966,692,"-0,0156","6,3","0,6473","0,7056","0,45673488",,"-0,01283880171",7191,"-0,3622172949",27501,"39,23109843","0,3285674029","6,4","-0,1794871795","0,6473","0,7056","-0,01267605634","0,6896448374",2411,"-0,04211362733","31,4","-0,08187134503"
Новгородская область,2003,0,0,43,12,"38081,7","55,7565","0,2262","0,2102",1901,683,"-0,2063",5,"0,3707","0,4612","0,17096684",,"-0,01300578035",13055,"0,8154637742","31466,8","45,47225434","0,1590869528","6,3","-0,015625","0,6473","0,7056","-0,01283880171","-0,3622172949",1966,"-0,1845707175","30,8","-0,01910828025"
Новгородская область,2004,0,0,44,13,"49242,3","73,0598","0,3103","0,2931",1836,674,"0,2200","6,1","0,7174","0,5447","0,39076778",,"-0,01317715959",12958,"-0,007430103409","38081,7","55,75651537","0,2261656298",5,"-0,2063492063","0,3707","0,4612","-0,01300578035","0,8154637742",1901,"-0,03306205493","27,7","-0,1006493506"
Новгородская область,2005,0,1,45,14,"63848,3","95,8683","0,3122","0,2966",2299,666,"-0,0492","5,8","0,7174","0,5447","0,39076778","61,76","-0,0118694362",20887,"0,6118999846","49242,3","73,05979228","0,3103364117","6,1","0,22","0,7174","0,5447","-0,01317715959","-0,007430103409",1836,"-0,03419253025","26,7","-0,03610108303"
Новгородская область,2006,0,1,46,15,"74923,8","114,0393","0,1895","0,1735",2485,657,"-0,0517","5,5","0,7174","0,5447","0,39076778",,"-0,01351351351",28649,"0,3716187102","63848,3","95,86831832","0,312189856","5,8","-0,04918032787","0,7174","0,5447","-0,0118694362","0,6118999846",2299,"0,2521786492","23,8","-0,1086142322"
Новгородская область,2007,1,1,47,16,"86664,9","132,9216","0,1656","0,1567",2340,652,"-0,0545","5,2","0,6313","0,6362","0,40163306","63,96","-0,007610350076",36523,"0,2748437991","74923,8","114,0392694","0,1895407305","5,5","-0,05172413793","0,7174","0,5447","-0,01351351351","0,3716187102",2485,"0,08090474119","19,9","-0,1638655462"
Новгородская область,2008,0,1,57,1,"115141,3","178,5136","0,3430","0,3286",2268,645,"-0,0577","4,9","0,6581","0,5897","0,38808157",,"-0,01073619632",52304,"0,4320838923","86664,9","132,9216258","0,1655776686","5,2","-0,05454545455","0,6313","0,6362","-0,007610350076","0,2748437991",2340,"-0,0583501006","20,34","0,02211055276"
Новгородская область,2009,0,1,58,2,117710,"183,9219","0,0303","0,0223",2187,640,"0,3061","6,4","0,6581","0,5897","0,38808157",,"-0,007751937984",55433,"0,05982334047","115141,3","178,5136434","0,3429992477","4,9","-0,05769230769","0,6581","0,5897","-0,01073619632","0,4320838923",2268,"-0,03076923077","17,8","-0,1248770895"
Новгородская область,2010,0,1,59,3,"127407,8","201,2761","0,0944","0,0824",1842,633,"-0,1094","5,7","0,6581","0,5897","0,38808157","65,04","-0,0109375",62011,"0,1186657767",117710,"183,921875","0,03029590056","6,4","0,306122449","0,6581","0,5897","-0,007751937984","0,05982334047",2187,"-0,03571428571","16,5","-0,07303370787"
Новгородская область,2011,0,1,60,4,"153419,7","243,5233","0,2099","0,2042",1773,630,"-0,1404","4,9","0,353","0,567","0,200151","66,46","-0,004739336493",60245,"-0,02847881827","127407,8","201,2761453","0,09435674979","5,7","-0,109375","0,6581","0,5897","-0,0109375","0,1186657767",1842,"-0,1577503429","14,9","-0,09696969697"
Новгородская область,2012,0,1,61,5,"170605,7","272,5331","0,1191","0,1120",2018,626,"-0,1633","4,1","0,5791","0,5864","0,33958424","67,55","-0,006349206349",71679,"0,189791684","153419,7","243,5233333","0,2098966468","4,9","-0,1403508772","0,353","0,567","-0,004739336493","-0,02847881827",1773,"-0,03745928339",15,"0,006711409396"
Новгородская область,2013,0,1,62,6,"178818,1","287,0274","0,0532","0,0481",1897,623,"0,1220","4,6","0,5791","0,5864","0,33958424","67,67","-0,004792332268",85018,"0,186093556","170605,7","272,5330671","0,1191250685","4,1","-0,1632653061","0,5791","0,5864","-0,006349206349","0,189791684",2018,"0,1381838691","11,7","-0,22"
Новгородская область,2014,0,1,63,7,"209304,4","338,1331","0,1781","0,1705",2066,619,"-0,1957","3,7","0,5791","0,5864","0,33958424","68,41","-0,006420545746",98892,"0,1631889717","178818,1","287,0274478","0,05318393432","4,6","0,1219512195","0,5791","0,5864","-0,004792332268","0,186093556",1897,"-0,05996035679","12,6","0,07692307692"
Новгородская область,2015,0,1,64,8,"234075,7","379,9930","0,1238","0,1184",2117,616,"0,2432","4,6","0,5791","0,5864","0,33958424","68,7","-0,004846526656",112340,"0,135986733","209304,4","338,1331179","0,1780515086","3,7","-0,1956521739","0,5791","0,5864","-0,006420545746","0,1631889717",2066,"0,08908803374","12,6",0
Новгородская область,2016,0,1,65,9,"243392,9","397,0520","0,0449","0,0398",1952,613,"0,0652","4,9","0,4005","0,399","0,1597995","69,15","-0,00487012987",128222,"0,1413743991","234075,7","379,9930195","0,1237971063","4,6","0,2432432432","0,5791","0,5864","-0,004846526656","0,135986733",2117,"0,02468538238","13,9","0,1031746032"
